,CellID,ExpType,RecMode,Sweep,SweepCount,Peak,Tail,AvgPeak,AvgTail,AmpNARatioDepol,AmpNARatioMgFree,,,,
2622,20120228C1,Depol,EPSC70MinusPost,9,9,-196.2135,-10.04347,-240.5927792857,-9.320668,0.2799292841,0.1428210633,,,,
2623,20120228C1,Depol,EPSC70MinusPost,10,10,-233.6359,-9.665213,-240.5927792857,-9.320668,0.2799292841,0.1428210633,,,,
2624,20120228C1,Depol,EPSC70MinusPost,11,11,-99.08411,-6.941977,-240.5927792857,-9.320668,0.2799292841,0.1428210633,,,,
2625,20120228C1,Depol,EPSC70MinusPost,12,12,-314.5624,-13.07421,-240.5927792857,-9.320668,0.2799292841,0.1428210633,,,,
2626,20120228C1,Depol,EPSC70MinusPost,13,13,-350.7436,-9.236289,-240.5927792857,-9.320668,0.2799292841,0.1428210633,,,,
2627,20120228C1,Depol,EPSC70MinusPost,14,14,-419.1568,-10.44131,-240.5927792857,-9.320668,0.2799292841,0.1428210633,,,,
2628,20120228C4,Depol,EPSC70MinusPre,5,1,-63.31217,-4.41395,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2629,20120228C4,Depol,EPSC70MinusPre,6,2,-64.4745,0.5989043,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2630,20120228C4,Depol,EPSC70MinusPre,7,3,-119.9701,-3.344224,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2631,20120228C4,Depol,EPSC70MinusPre,8,4,-95.49736,1.463976,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2632,20120228C4,Depol,EPSC70MinusPre,9,5,-67.70273,-4.227297,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2633,20120228C4,Depol,EPSC70MinusPre,10,6,-97.88364,-0.819788,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2634,20120228C4,Depol,EPSC70MinusPre,11,7,-89.61977,-6.522913,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2635,20120228C4,Depol,EPSC70MinusPre,12,8,-73.39745,-2.598072,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2636,20120228C4,Depol,EPSC70MinusPre,13,9,-57.89769,0.8718954,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2637,20120228C4,Depol,EPSC70MinusPre,15,10,-132.4775,0.6358298,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2638,20120228C4,Depol,EPSC70MinusPre,16,11,-131.4205,-3.654929,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2639,20120228C4,Depol,EPSC70MinusPre,18,12,-127.263,-2.140579,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2640,20120228C4,Depol,EPSC70MinusPre,19,13,-156.1817,-5.068986,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2641,20120228C4,Depol,EPSC70MinusPre,20,14,-136.0635,-0.8448883,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2642,20120228C4,Depol,EPSC70MinusPre,22,15,-76.61164,-0.4782692,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2643,20120228C4,Depol,EPSC70MinusPre,23,16,-137.1932,-3.039418,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2644,20120228C4,Depol,EPSC70MinusPre,24,17,-119.1256,-3.371939,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2645,20120228C4,Depol,EPSC70MinusPre,25,18,-131.4363,-5.512293,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2646,20120228C4,Depol,EPSC70MinusPre,26,19,-147.0135,-2.040909,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2647,20120228C4,Depol,EPSC70MinusPre,27,20,-125.0229,-3.906521,-107.4782375,-2.4207185,0.1906275812,0.09725897,,,,
2648,20120228C4,Depol,EPSC40Plus,2,1,84.16879,20.30332,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2649,20120228C4,Depol,EPSC40Plus,3,2,56.86235,26.40423,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2650,20120228C4,Depol,EPSC40Plus,7,3,49.22455,21.61096,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2651,20120228C4,Depol,EPSC40Plus,8,4,60.49656,23.57551,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2652,20120228C4,Depol,EPSC40Plus,9,5,55.68529,11.75518,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2653,20120228C4,Depol,EPSC40Plus,10,6,36.46422,14.94526,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2654,20120228C4,Depol,EPSC40Plus,11,7,58.58391,11.88138,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2655,20120228C4,Depol,EPSC40Plus,12,8,58.505,13.50715,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2656,20120228C4,Depol,EPSC40Plus,13,9,64.67981,31.87254,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2657,20120228C4,Depol,EPSC40Plus,14,10,60.83117,20.58567,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2658,20120228C4,Depol,EPSC40Plus,15,11,54.96297,15.30632,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2659,20120228C4,Depol,EPSC40Plus,16,12,55.32317,25.98838,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2660,20120228C4,Depol,EPSC40Plus,17,13,77.64078,43.57865,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2661,20120228C4,Depol,EPSC40Plus,18,14,65.73775,23.92057,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2662,20120228C4,Depol,EPSC40Plus,19,15,50.65334,14.914,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2663,20120228C4,Depol,EPSC40Plus,20,16,40.42975,6.818289,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2664,20120228C4,Depol,EPSC40Plus,21,17,44.94555,20.46672,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2665,20120228C4,Depol,EPSC40Plus,22,18,66.38994,33.12742,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2666,20120228C4,Depol,EPSC40Plus,23,19,54.22959,17.42382,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2667,20120228C4,Depol,EPSC40Plus,24,20,59.93393,11.78096,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2668,20120228C4,Depol,EPSC40Plus,2,1,84.16879,20.30332,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2669,20120228C4,Depol,EPSC40Plus,3,2,56.86235,26.40423,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2670,20120228C4,Depol,EPSC40Plus,7,3,49.22455,21.61096,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2671,20120228C4,Depol,EPSC40Plus,8,4,60.49656,23.57551,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2672,20120228C4,Depol,EPSC40Plus,9,5,55.68529,11.75518,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2673,20120228C4,Depol,EPSC40Plus,10,6,36.46422,14.94526,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2674,20120228C4,Depol,EPSC40Plus,11,7,58.58391,11.88138,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2675,20120228C4,Depol,EPSC40Plus,12,8,58.505,13.50715,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2676,20120228C4,Depol,EPSC40Plus,13,9,64.67981,31.87254,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2677,20120228C4,Depol,EPSC40Plus,14,10,60.83117,20.58567,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2678,20120228C4,Depol,EPSC40Plus,15,11,54.96297,15.30632,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2679,20120228C4,Depol,EPSC40Plus,16,12,55.32317,25.98838,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2680,20120228C4,Depol,EPSC40Plus,17,13,77.64078,43.57865,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2681,20120228C4,Depol,EPSC40Plus,18,14,65.73775,23.92057,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2682,20120228C4,Depol,EPSC40Plus,19,15,50.65334,14.914,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2683,20120228C4,Depol,EPSC40Plus,20,16,40.42975,6.818289,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2684,20120228C4,Depol,EPSC40Plus,21,17,44.94555,20.46672,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2685,20120228C4,Depol,EPSC40Plus,22,18,66.38994,33.12742,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2686,20120228C4,Depol,EPSC40Plus,23,19,54.22959,17.42382,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2687,20120228C4,Depol,EPSC40Plus,24,20,59.93393,11.78096,57.787421,20.48831645,0.1906275812,0.09725897,,,,
2688,20120228C4,Depol,EPSC70MinusPost,1,1,-139.208,-2.319376,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2689,20120228C4,Depol,EPSC70MinusPost,2,2,-116.623,-1.353227,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2690,20120228C4,Depol,EPSC70MinusPost,3,3,-97.52034,-5.13386,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2691,20120228C4,Depol,EPSC70MinusPost,4,4,-152.657,-6.378376,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2692,20120228C4,Depol,EPSC70MinusPost,5,5,-133.2579,-4.148996,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2693,20120228C4,Depol,EPSC70MinusPost,6,6,-119.3739,-1.503953,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2694,20120228C4,Depol,EPSC70MinusPost,7,7,-149.6095,-5.21439,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2695,20120228C4,Depol,EPSC70MinusPost,8,8,-164.6693,-7.702686,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2696,20120228C4,Depol,EPSC70MinusPost,9,9,-145.8754,-5.336816,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2697,20120228C4,Depol,EPSC70MinusPost,11,10,-187.9124,-8.011278,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2698,20120228C4,Depol,EPSC70MinusPost,12,11,-168.9938,-2.156828,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2699,20120228C4,Depol,EPSC70MinusPost,13,12,-155.3632,-2.798551,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2700,20120228C4,Depol,EPSC70MinusPost,14,13,-192.8996,-4.265194,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2701,20120228C4,Depol,EPSC70MinusPost,15,14,-199.9032,-8.285695,-151.7047528571,-4.6149447143,0.1906275812,0.09725897,,,,
2702,20120229C1,Depol,EPSC70MinusPre,8,1,-101.9363,-4.907318,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2703,20120229C1,Depol,EPSC70MinusPre,9,2,-85.40976,-3.370549,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2704,20120229C1,Depol,EPSC70MinusPre,10,3,-83.17224,-3.102203,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2705,20120229C1,Depol,EPSC70MinusPre,11,4,-110.2439,-1.324666,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2706,20120229C1,Depol,EPSC70MinusPre,12,5,-137.4867,-1.718041,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2707,20120229C1,Depol,EPSC70MinusPre,13,6,-85.36588,-2.595266,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2708,20120229C1,Depol,EPSC70MinusPre,14,7,-90.46051,-0.7097588,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2709,20120229C1,Depol,EPSC70MinusPre,15,8,-69.33122,-2.001567,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2710,20120229C1,Depol,EPSC70MinusPre,16,9,-85.71874,-3.258047,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2711,20120229C1,Depol,EPSC70MinusPre,17,10,-140.9092,-1.960002,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2712,20120229C1,Depol,EPSC70MinusPre,18,11,-66.52242,-0.03944363,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2713,20120229C1,Depol,EPSC70MinusPre,19,12,-47.13152,-1.256466,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2714,20120229C1,Depol,EPSC70MinusPre,20,13,-84.9328,-2.516577,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2715,20120229C1,Depol,EPSC70MinusPre,21,14,-75.91733,-3.366389,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2716,20120229C1,Depol,EPSC70MinusPre,22,15,-104.1804,-1.046472,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2717,20120229C1,Depol,EPSC70MinusPre,23,16,-141.6456,-4.366267,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2718,20120229C1,Depol,EPSC70MinusPre,24,17,-83.17604,-4.509263,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2719,20120229C1,Depol,EPSC70MinusPre,25,18,-101.7458,-1.006538,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2720,20120229C1,Depol,EPSC70MinusPre,26,19,-126.4151,0.7166457,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2721,20120229C1,Depol,EPSC70MinusPre,27,20,-107.7232,-4.023048,-96.471233,-2.3180617865,0.0537504667,0.0274237075,,,,
2722,20120229C1,Depol,EPSC40Plus,13,1,34.34096,4.391761,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2723,20120229C1,Depol,EPSC40Plus,17,2,29.45637,9.53247,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2724,20120229C1,Depol,EPSC40Plus,22,3,28.04034,4.8948,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2725,20120229C1,Depol,EPSC40Plus,26,4,19.26682,1.212978,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2726,20120229C1,Depol,EPSC40Plus,32,5,22.36968,5.89486,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2727,20120229C1,Depol,EPSC40Plus,13,1,34.34096,4.391761,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2728,20120229C1,Depol,EPSC40Plus,17,2,29.45637,9.53247,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2729,20120229C1,Depol,EPSC40Plus,22,3,28.04034,4.8948,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2730,20120229C1,Depol,EPSC40Plus,26,4,19.26682,1.212978,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2731,20120229C1,Depol,EPSC40Plus,32,5,22.36968,5.89486,26.694834,5.1853738,0.0537504667,0.0274237075,,,,
2732,20120229C1,Depol,EPSC70MinusPost,4,1,-29.00193,-0.4575206,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2733,20120229C1,Depol,EPSC70MinusPost,5,2,-42.7969,1.0106,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2734,20120229C1,Depol,EPSC70MinusPost,6,3,-40.46829,-2.78498,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2735,20120229C1,Depol,EPSC70MinusPost,8,4,-36.83449,-1.287875,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2736,20120229C1,Depol,EPSC70MinusPost,9,5,-30.3216,-1.083934,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2737,20120229C1,Depol,EPSC70MinusPost,10,6,-28.19142,-1.94249,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2738,20120229C1,Depol,EPSC70MinusPost,11,7,-20.58811,-1.804603,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2739,20120229C1,Depol,EPSC70MinusPost,12,8,-52.41807,0.3000044,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2740,20120229C1,Depol,EPSC70MinusPost,13,9,-76.1553,-3.227435,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2741,20120229C1,Depol,EPSC70MinusPost,14,10,-19.85472,45.69385,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2742,20120229C1,Depol,EPSC70MinusPost,16,11,-30.41187,-3.131632,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2743,20120229C1,Depol,EPSC70MinusPost,17,12,-34.24028,-0.3081053,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2744,20120229C1,Depol,EPSC70MinusPost,18,13,-27.49803,2.781595,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2745,20120229C1,Depol,EPSC70MinusPost,19,14,-22.43908,0.2293939,-35.0871492857,2.4276334571,0.0537504667,0.0274237075,,,,
2746,20120229C2,Depol,EPSC70MinusPre,6,1,-149.4051,-3.846802,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2747,20120229C2,Depol,EPSC70MinusPre,7,2,-111.9437,-3.536379,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2748,20120229C2,Depol,EPSC70MinusPre,8,3,-127.2268,-3.945947,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2749,20120229C2,Depol,EPSC70MinusPre,9,4,-179.7947,-11.13556,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2750,20120229C2,Depol,EPSC70MinusPre,10,5,-126.0101,-3.648948,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2751,20120229C2,Depol,EPSC70MinusPre,11,6,-104.0875,-8.128834,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2752,20120229C2,Depol,EPSC70MinusPre,12,7,-119.4419,-3.493505,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2753,20120229C2,Depol,EPSC70MinusPre,13,8,-181.4258,-3.40438,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2754,20120229C2,Depol,EPSC70MinusPre,14,9,-100.7334,-5.837676,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2755,20120229C2,Depol,EPSC70MinusPre,15,10,-112.9362,-2.541261,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2756,20120229C2,Depol,EPSC70MinusPre,16,11,-136.3102,-3.172363,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2757,20120229C2,Depol,EPSC70MinusPre,17,12,-142.6363,-5.312584,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2758,20120229C2,Depol,EPSC70MinusPre,18,13,-101.2071,-5.393589,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2759,20120229C2,Depol,EPSC70MinusPre,19,14,-93.40621,-4.927568,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2760,20120229C2,Depol,EPSC70MinusPre,20,15,-129.9911,-5.021962,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2761,20120229C2,Depol,EPSC70MinusPre,21,16,-129.406,-6.061888,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2762,20120229C2,Depol,EPSC70MinusPre,22,17,-132.1705,-10.4741,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2763,20120229C2,Depol,EPSC70MinusPre,23,18,-129.1856,-4.117341,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2764,20120229C2,Depol,EPSC70MinusPre,24,19,-102.3315,-2.995974,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2765,20120229C2,Depol,EPSC70MinusPre,25,20,-103.5814,-0.9959944,-125.6615555,-4.89963277,0.219070434,0.1117706296,,,,
2766,20120229C2,Depol,EPSC40Plus,6,1,75.77075,43.8106,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2767,20120229C2,Depol,EPSC40Plus,7,2,80.98193,29.15533,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2768,20120229C2,Depol,EPSC40Plus,8,3,89.9241,31.29253,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2769,20120229C2,Depol,EPSC40Plus,9,4,81.6829,31.26729,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2770,20120229C2,Depol,EPSC40Plus,10,5,97.63806,33.44751,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2771,20120229C2,Depol,EPSC40Plus,11,6,75.27395,25.58653,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2772,20120229C2,Depol,EPSC40Plus,12,7,61.50344,20.80155,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2773,20120229C2,Depol,EPSC40Plus,13,8,76.50754,30.06717,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2774,20120229C2,Depol,EPSC40Plus,14,9,74.56139,36.03813,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2775,20120229C2,Depol,EPSC40Plus,15,10,80.40937,30.68183,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2776,20120229C2,Depol,EPSC40Plus,16,11,72.88442,13.7914,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2777,20120229C2,Depol,EPSC40Plus,17,12,106.5317,25.27323,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2778,20120229C2,Depol,EPSC40Plus,18,13,85.42073,24.07168,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2779,20120229C2,Depol,EPSC40Plus,19,14,79.89789,14.70196,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2780,20120229C2,Depol,EPSC40Plus,20,15,81.64947,35.93478,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2781,20120229C2,Depol,EPSC40Plus,21,16,75.43849,25.53241,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2782,20120229C2,Depol,EPSC40Plus,22,17,90.78484,31.57363,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2783,20120229C2,Depol,EPSC40Plus,23,18,82.10454,35.1207,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2784,20120229C2,Depol,EPSC40Plus,24,19,77.829,21.37982,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2785,20120229C2,Depol,EPSC40Plus,25,20,85.77077,11.04655,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2786,20120229C2,Depol,EPSC40Plus,6,1,75.77075,43.8106,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2787,20120229C2,Depol,EPSC40Plus,7,2,80.98193,29.15533,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2788,20120229C2,Depol,EPSC40Plus,8,3,89.9241,31.29253,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2789,20120229C2,Depol,EPSC40Plus,9,4,81.6829,31.26729,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2790,20120229C2,Depol,EPSC40Plus,10,5,97.63806,33.44751,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2791,20120229C2,Depol,EPSC40Plus,11,6,75.27395,25.58653,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2792,20120229C2,Depol,EPSC40Plus,12,7,61.50344,20.80155,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2793,20120229C2,Depol,EPSC40Plus,13,8,76.50754,30.06717,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2794,20120229C2,Depol,EPSC40Plus,14,9,74.56139,36.03813,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2795,20120229C2,Depol,EPSC40Plus,15,10,80.40937,30.68183,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2796,20120229C2,Depol,EPSC40Plus,16,11,72.88442,13.7914,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2797,20120229C2,Depol,EPSC40Plus,17,12,106.5317,25.27323,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2798,20120229C2,Depol,EPSC40Plus,18,13,85.42073,24.07168,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2799,20120229C2,Depol,EPSC40Plus,19,14,79.89789,14.70196,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2800,20120229C2,Depol,EPSC40Plus,20,15,81.64947,35.93478,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2801,20120229C2,Depol,EPSC40Plus,21,16,75.43849,25.53241,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2802,20120229C2,Depol,EPSC40Plus,22,17,90.78484,31.57363,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2803,20120229C2,Depol,EPSC40Plus,23,18,82.10454,35.1207,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2804,20120229C2,Depol,EPSC40Plus,24,19,77.829,21.37982,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2805,20120229C2,Depol,EPSC40Plus,25,20,85.77077,11.04655,81.628264,27.5287315,0.219070434,0.1117706296,,,,
2806,20120229C2,Depol,EPSC70MinusPost,1,1,-69.964,-5.059217,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2807,20120229C2,Depol,EPSC70MinusPost,2,2,-68.36408,-3.916831,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2808,20120229C2,Depol,EPSC70MinusPost,3,3,-120.7027,-4.18935,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2809,20120229C2,Depol,EPSC70MinusPost,4,4,-60.28713,-4.430429,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2810,20120229C2,Depol,EPSC70MinusPost,5,5,-94.38377,0.08445274,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2811,20120229C2,Depol,EPSC70MinusPost,6,6,-42.66187,-3.324053,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2812,20120229C2,Depol,EPSC70MinusPost,7,7,-47.74301,-2.403459,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2813,20120229C2,Depol,EPSC70MinusPost,8,8,-94.79963,-4.140774,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2814,20120229C2,Depol,EPSC70MinusPost,9,9,-155.8934,-8.016573,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2815,20120229C2,Depol,EPSC70MinusPost,10,10,-116.4154,-4.60751,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2816,20120229C2,Depol,EPSC70MinusPost,11,11,-100.9862,-2.133424,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2817,20120229C2,Depol,EPSC70MinusPost,12,12,-103.184,-1.601389,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2818,20120229C2,Depol,EPSC70MinusPost,13,13,-89.21129,-2.360316,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2819,20120229C2,Depol,EPSC70MinusPost,14,14,-90.71439,-8.791476,-89.6650621429,-3.9207391614,0.219070434,0.1117706296,,,,
2820,20120301C1,Depol,EPSC70MinusPre,21,1,-110.6889,-2.832654,-163.75486,-10.6761236,0.3367198842,0.1717958593,,,,
2821,20120301C1,Depol,EPSC70MinusPre,22,2,-130.9285,-8.886422,-163.75486,-10.6761236,0.3367198842,0.1717958593,,,,
2822,20120301C1,Depol,EPSC70MinusPre,23,3,-124.9939,-9.252612,-163.75486,-10.6761236,0.3367198842,0.1717958593,,,,
2823,20120301C1,Depol,EPSC70MinusPre,24,4,-116.3489,-12.60677,-163.75486,-10.6761236,0.3367198842,0.1717958593,,,,
2824,20120301C1,Depol,EPSC70MinusPre,25,5,-135.702,-9.747651,-163.75486,-10.6761236,0.3367198842,0.1717958593,,,,
